timestamp,phase,flighttime,lat,lon,alt,pressure,temperature,voltage
2024-08-20T10:12:52+09:00,1,732,0.00,40.2423,140.0103,2.50,1014.70,33.50,5.6
2024-08-20T10:12:53+09:00,1,733,0.00,40.2423,140.0103,2.50,1014.69,33.50,5.6
2024-08-20T10:12:54+09:00,1,734,0.00,40.2423,140.0103,2.50,1014.71,33.50,5.6
2024-08-20T10:12:55+09:00,1,735,0.00,40.2423,140.0103,2.50,1014.70,33.50,5.6
2024-08-20T10:12:56+09:00,1,736,0.00,40.2423,140.0103,2.50,1014.67,33.50,5.6
2024-08-20T10:12:57+09:00,1,737,0.00,40.2423,140.0103,2.50,1014.70,33.50,5.6
2024-08-20T10:12:58+09:00,1,738,0.00,40.2423,140.0103,2.50,1014.69,33.50,5.6
2024-08-20T10:12:59+09:00,1,739,0.00,40.2423,140.0103,2.50,1014.66,33.50,5.6
2024-08-20T10:13:00+09:00,1,740,0.00,40.2423,140.0103,2.50,1014.68,33.50,5.6
2024-08-20T10:13:01+09:00,1,741,0.00,40.2423,140.0103,2.50,1014.66,33.50,5.6
2024-08-20T10:13:02+09:00,1,742,0.00,40.2423,140.0103,2.50,1014.62,33.50,5.6
2024-08-20T10:13:03+09:00,1,743,0.00,40.2423,140.0103,2.50,1014.70,33.50,5.6
2024-08-20T10:13:04+09:00,1,744,0.00,40.2423,140.0103,2.50,1014.68,33.50,5.6
2024-08-20T10:13:05+09:00,1,745,0.00,40.2423,140.0103,2.50,1014.68,33.50,5.6
2024-08-20T10:13:06+09:00,1,746,0.00,40.2423,140.0103,2.50,1014.71,33.50,5.6
2024-08-20T10:13:07+09:00,1,747,0.00,40.2423,140.0103,2.50,1014.70,33.50,5.6
2024-08-20T10:13:08+09:00,1,748,0.00,40.2423,140.0103,2.50,1014.70,33.50,5.6
2024-08-20T10:13:09+09:00,1,749,0.00,40.2423,140.0103,2.50,1014.70,33.50,5.6
2024-08-20T10:13:10+09:00,1,750,0.00,40.2423,140.0103,2.50,1014.67,33.50,5.6
2024-08-20T10:13:11+09:00,1,751,0.00,40.2423,140.0103,2.50,1014.70,33.50,5.6
2024-08-20T10:13:12+09:00,1,752,0.00,40.2423,140.0103,2.50,1014.70,33.50,5.6
2024-08-20T10:13:13+09:00,1,753,0.00,40.2423,140.0103,2.50,1014.70,33.50,5.6
2024-08-20T10:13:14+09:00,1,754,0.00,40.2423,140.0103,2.50,1014.66,33.50,5.6
2024-08-20T10:13:15+09:00,1,755,0.00,40.2423,140.0103,2.50,1014.66,33.50,5.6
2024-08-20T10:13:16+09:00,1,756,0.00,40.2423,140.0103,2.50,1014.72,33.50,5.6
2024-08-20T10:13:17+09:00,1,757,0.00,40.2423,140.0103,2.50,1014.67,33.50,5.6
2024-08-20T10:13:18+09:00,1,758,0.00,40.2423,140.0103,2.50,1014.82,33.60,5.6
2024-08-20T10:13:19+09:00,1,759,0.00,40.2423,140.0103,2.50,1014.70,33.50,5.6
2024-08-20T10:13:20+09:00,1,760,0.00,40.2423,140.0103,2.50,1014.83,33.60,5.6
2024-08-20T10:13:21+09:00,1,761,0.00,40.2423,140.0103,2.50,1014.68,33.50,5.6
2024-08-20T10:13:22+09:00,1,762,0.00,40.2423,140.0103,2.50,1014.80,33.60,5.6
2024-08-20T10:13:23+09:00,1,763,0.00,40.2423,140.0103,2.50,1014.72,33.50,5.6
2024-08-20T10:13:24+09:00,1,764,0.00,40.2423,140.0103,2.50,1014.85,33.60,5.6
2024-08-20T10:13:25+09:00,1,765,0.00,40.2423,140.0103,2.50,1014.72,33.50,5.6
2024-08-20T10:13:26+09:00,1,766,0.00,40.2423,140.0103,2.50,1014.84,33.60,5.6
2024-08-20T10:13:27+09:00,1,767,0.00,40.2423,140.0103,2.50,1014.66,33.50,5.6
2024-08-20T10:13:28+09:00,1,768,0.00,40.2423,140.0103,2.50,1014.79,33.60,5.6
2024-08-20T10:13:29+09:00,1,769,0.00,40.2423,140.0103,2.60,1014.71,33.50,5.6
2024-08-20T10:13:30+09:00,1,770,0.00,40.2423,140.0103,2.60,1014.85,33.60,5.6
2024-08-20T10:13:31+09:00,1,771,0.00,40.2423,140.0103,2.60,1014.72,33.50,5.6
2024-08-20T10:13:32+09:00,1,772,0.00,40.2423,140.0103,2.60,1014.83,33.60,5.6
2024-08-20T10:13:33+09:00,1,773,0.00,40.2423,140.0103,2.60,1014.69,33.60,5.6
2024-08-20T10:13:34+09:00,1,774,0.00,40.2423,140.0103,2.60,1014.82,33.60,5.6
2024-08-20T10:13:35+09:00,1,775,0.00,40.2423,140.0103,2.60,1014.66,33.60,5.6
2024-08-20T10:13:36+09:00,1,776,0.00,40.2423,140.0103,2.60,1014.81,33.60,5.6
2024-08-20T10:13:37+09:00,1,777,0.00,40.2423,140.0103,2.60,1014.74,33.50,5.6
2024-08-20T10:13:38+09:00,1,778,0.00,40.2423,140.0103,2.60,1014.81,33.60,5.6
2024-08-20T10:13:39+09:00,1,779,0.00,40.2423,140.0103,2.60,1014.70,33.50,5.6
2024-08-20T10:13:40+09:00,1,780,0.00,40.2423,140.0103,2.60,1014.73,33.60,5.6
2024-08-20T10:13:41+09:00,1,781,0.00,40.2423,140.0103,2.60,1014.72,33.50,5.6
2024-08-20T10:13:42+09:00,1,782,0.00,40.2423,140.0103,2.60,1014.72,33.50,5.6
2024-08-20T10:13:43+09:00,1,783,0.00,40.2423,140.0103,2.70,1014.71,33.60,5.6
2024-08-20T10:13:44+09:00,1,784,0.00,40.2423,140.0103,2.70,1014.70,33.50,5.6
2024-08-20T10:13:45+09:00,1,785,0.00,40.2423,140.0103,2.70,1014.69,33.50,5.6
2024-08-20T10:13:46+09:00,1,786,0.00,40.2423,140.0103,2.60,1014.72,33.60,5.6
2024-08-20T10:13:47+09:00,1,787,0.00,40.2423,140.0103,2.60,1014.67,33.50,5.6
2024-08-20T10:13:48+09:00,1,788,0.00,40.2423,140.0103,2.60,1014.70,33.60,5.6
2024-08-20T10:13:49+09:00,1,789,0.00,40.2423,140.0103,2.60,1014.68,33.60,5.6
2024-08-20T10:13:50+09:00,1,790,0.00,40.2423,140.0103,2.60,1014.71,33.50,5.6
2024-08-20T10:13:51+09:00,1,791,0.00,40.2423,140.0103,2.60,1014.71,33.60,5.6
2024-08-20T10:13:53+09:00,1,792,0.00,40.2423,140.0103,2.60,1014.69,33.50,5.6
2024-08-20T10:13:54+09:00,1,793,0.00,40.2423,140.0103,2.60,1014.69,33.50,5.6
2024-08-20T10:13:55+09:00,1,794,0.00,40.2423,140.0103,2.60,1014.73,33.60,5.6
2024-08-20T10:13:56+09:00,1,795,0.00,40.2423,140.0103,2.60,1014.70,33.60,5.6
2024-08-20T10:13:57+09:00,1,796,0.00,40.2423,140.0103,2.60,1014.69,33.60,5.6
2024-08-20T10:13:58+09:00,1,797,0.00,40.2423,140.0103,2.60,1014.75,33.60,5.6
2024-08-20T10:13:59+09:00,1,798,0.00,40.2423,140.0103,2.60,1014.71,33.60,5.6
2024-08-20T10:14:00+09:00,1,799,0.00,40.2423,140.0103,2.60,1014.73,33.50,5.6
2024-08-20T10:14:01+09:00,1,800,0.00,40.2423,140.0103,2.60,1014.70,33.60,5.6
2024-08-20T10:14:02+09:00,1,801,0.00,40.2423,140.0103,2.60,1014.73,33.60,5.6
2024-08-20T10:14:03+09:00,1,802,0.00,40.2423,140.0103,2.60,1014.70,33.50,5.6
2024-08-20T10:14:04+09:00,1,803,0.00,40.2423,140.0103,2.60,1014.70,33.60,5.6
2024-08-20T10:14:05+09:00,1,804,0.00,40.2423,140.0103,2.60,1014.69,33.60,5.6
2024-08-20T10:14:06+09:00,1,805,0.00,40.2423,140.0103,2.60,1014.70,33.50,5.6
2024-08-20T10:14:07+09:00,1,806,0.00,40.2423,140.0103,2.60,1014.71,33.60,5.6
2024-08-20T10:14:08+09:00,1,807,0.00,40.2423,140.0103,2.60,1014.70,33.60,5.6
2024-08-20T10:14:09+09:00,1,808,0.00,40.2423,140.0103,2.60,1014.71,33.50,5.6
2024-08-20T10:14:10+09:00,1,809,0.00,40.2423,140.0103,2.60,1014.72,33.60,5.6
2024-08-20T10:14:11+09:00,1,810,0.00,40.2423,140.0103,2.60,1014.74,33.60,5.6
2024-08-20T10:14:12+09:00,1,811,0.00,40.2423,140.0103,2.60,1014.74,33.60,5.6
2024-08-20T10:14:13+09:00,1,812,0.00,40.2423,140.0103,2.60,1014.75,33.60,5.6
2024-08-20T10:14:14+09:00,1,813,0.00,40.2423,140.0103,2.60,1014.69,33.60,5.6
2024-08-20T10:14:15+09:00,1,814,0.00,40.2423,140.0103,2.60,1014.70,33.60,5.6
2024-08-20T10:14:16+09:00,1,815,0.00,40.2423,140.0103,2.60,1014.72,33.60,5.6
2024-08-20T10:14:17+09:00,1,816,0.00,40.2423,140.0103,2.60,1014.69,33.60,5.6
2024-08-20T10:14:18+09:00,1,817,0.00,40.2423,140.0103,2.60,1014.67,33.60,5.6
2024-08-20T10:14:19+09:00,1,818,0.00,40.2423,140.0103,2.60,1014.70,33.60,5.6
2024-08-20T10:14:20+09:00,1,819,0.00,40.2423,140.0103,2.60,1014.69,33.60,5.6
2024-08-20T10:14:21+09:00,1,820,0.00,40.2423,140.0103,2.60,1014.69,33.60,5.6
2024-08-20T10:14:22+09:00,1,821,0.00,40.2423,140.0103,2.60,1014.68,33.60,5.6
2024-08-20T10:14:22+09:00,1,822,0.00,40.2423,140.0103,2.70,1014.69,33.60,5.6
2024-08-20T10:14:23+09:00,1,823,0.00,40.2423,140.0103,2.70,1014.66,33.60,5.6
2024-08-20T10:14:24+09:00,1,824,0.00,40.2423,140.0103,2.70,1014.69,33.60,5.6
2024-08-20T10:14:25+09:00,1,825,0.00,40.2423,140.0103,2.70,1014.69,33.60,5.6
2024-08-20T10:14:26+09:00,1,826,0.00,40.2423,140.0103,2.70,1014.67,33.60,5.6
2024-08-20T10:14:27+09:00,1,827,0.00,40.2423,140.0103,2.70,1014.66,33.60,5.6
2024-08-20T10:14:28+09:00,1,828,0.00,40.2423,140.0103,2.70,1014.69,33.60,5.6
2024-08-20T10:14:29+09:00,1,829,0.00,40.2423,140.0103,2.70,1014.73,33.60,5.6
2024-08-20T10:14:30+09:00,1,830,0.00,40.2423,140.0103,2.70,1014.70,33.60,5.6
2024-08-20T10:14:31+09:00,1,831,0.00,40.2423,140.0103,2.79,1014.73,33.60,5.6
2024-08-20T10:14:32+09:00,1,832,0.00,40.2423,140.0103,2.79,1014.76,33.60,5.6
2024-08-20T10:14:33+09:00,1,833,0.00,40.2423,140.0103,2.79,1014.68,33.50,5.6
2024-08-20T10:14:34+09:00,1,834,0.00,40.2423,140.0103,2.79,1014.79,33.60,5.6
2024-08-20T10:14:35+09:00,1,835,0.00,40.2423,140.0103,2.79,1014.82,33.60,5.6
2024-08-20T10:14:36+09:00,1,836,0.00,40.2423,140.0103,2.79,1014.80,33.60,5.6
2024-08-20T10:14:37+09:00,1,837,0.00,40.2423,140.0103,2.79,1014.73,33.60,5.6
2024-08-20T10:14:38+09:00,1,838,0.00,40.2423,140.0103,2.79,1014.83,33.60,5.6
2024-08-20T10:14:39+09:00,1,839,0.00,40.2423,140.0103,2.79,1014.68,33.60,5.6
2024-08-20T10:14:40+09:00,1,840,0.00,40.2423,140.0103,2.79,1014.83,33.60,5.6
2024-08-20T10:14:41+09:00,1,841,0.00,40.2423,140.0103,2.79,1014.69,33.60,5.6
2024-08-20T10:14:42+09:00,1,842,0.00,40.2423,140.0103,2.79,1014.77,33.60,5.6
2024-08-20T10:14:43+09:00,1,843,0.00,40.2423,140.0103,2.79,1014.70,33.60,5.6
2024-08-20T10:14:44+09:00,1,844,0.00,40.2423,140.0103,2.79,1014.84,33.60,5.6
2024-08-20T10:14:46+09:00,1,846,0.00,40.2423,140.0103,2.89,1014.80,33.60,5.6
2024-08-20T10:14:47+09:00,1,847,0.00,40.2423,140.0103,2.89,1014.68,33.50,5.6
2024-08-20T10:14:48+09:00,1,848,0.00,40.2423,140.0103,2.89,1014.68,33.50,5.6
2024-08-20T10:14:49+09:00,1,849,0.00,40.2423,140.0103,2.89,1014.68,33.60,5.6
2024-08-20T10:14:50+09:00,1,850,0.00,40.2423,140.0103,2.89,1014.69,33.50,5.6
2024-08-20T10:14:51+09:00,1,851,0.00,40.2423,140.0103,2.89,1014.73,33.60,5.6
2024-08-20T10:14:52+09:00,1,852,0.00,40.2423,140.0103,2.89,1014.71,33.60,5.6
2024-08-20T10:14:53+09:00,1,853,0.00,40.2423,140.0103,2.89,1014.70,33.50,5.6
2024-08-20T10:14:54+09:00,1,854,0.00,40.2423,140.0103,2.89,1014.70,33.50,5.6
2024-08-20T10:14:55+09:00,1,855,0.00,40.2423,140.0103,2.89,1014.71,33.60,5.6
2024-08-20T10:14:56+09:00,1,856,0.00,40.2423,140.0103,2.89,1014.68,33.50,5.6
2024-08-20T10:14:57+09:00,1,857,0.00,40.2423,140.0103,2.89,1014.72,33.60,5.6
2024-08-20T10:14:58+09:00,1,858,0.00,40.2423,140.0103,2.89,1014.70,33.50,5.6
2024-08-20T10:14:59+09:00,1,859,0.00,40.2423,140.0103,2.89,1014.71,33.60,5.6
2024-08-20T10:15:00+09:00,1,860,0.00,40.2423,140.0103,2.89,1014.70,33.60,5.6
2024-08-20T10:15:01+09:00,1,861,0.00,40.2423,140.0103,2.89,1014.69,33.60,5.6
2024-08-20T10:15:02+09:00,1,862,0.00,40.2423,140.0103,2.89,1014.71,33.50,5.6
2024-08-20T10:15:03+09:00,1,863,0.00,40.2423,140.0103,2.89,1014.72,33.60,5.6
2024-08-20T10:15:04+09:00,1,864,0.00,40.2423,140.0103,2.89,1014.68,33.60,5.6
2024-08-20T10:15:05+09:00,1,865,0.00,40.2423,140.0103,2.89,1014.72,33.60,5.6
2024-08-20T10:15:06+09:00,1,866,0.00,40.2423,140.0103,2.89,1014.67,33.60,5.6
2024-08-20T10:15:07+09:00,1,867,0.00,40.2423,140.0103,2.89,1014.70,33.60,5.6
2024-08-20T10:15:08+09:00,1,868,0.00,40.2423,140.0103,2.89,1014.69,33.60,5.6
2024-08-20T10:15:09+09:00,1,869,0.00,40.2423,140.0103,2.89,1014.70,33.60,5.6
2024-08-20T10:15:10+09:00,1,870,0.00,40.2423,140.0103,2.89,1014.70,33.60,5.6
2024-08-20T10:15:11+09:00,1,871,0.00,40.2423,140.0103,2.89,1014.69,33.60,5.6
2024-08-20T10:15:12+09:00,1,872,0.00,40.2423,140.0103,2.89,1014.69,33.60,5.6
2024-08-20T10:15:13+09:00,1,873,0.00,40.2423,140.0103,2.89,1014.67,33.60,5.6
2024-08-20T10:15:14+09:00,1,874,0.00,40.2423,140.0103,2.89,1014.66,33.50,5.6
2024-08-20T10:15:15+09:00,1,875,0.00,40.2423,140.0103,2.89,1014.68,33.60,5.6
2024-08-20T10:15:16+09:00,1,876,0.00,40.2423,140.0103,2.89,1014.71,33.60,5.6
2024-08-20T10:15:17+09:00,1,877,0.00,40.2423,140.0103,2.89,1014.68,33.60,5.6
2024-08-20T10:15:18+09:00,1,878,0.00,40.2423,140.0103,2.89,1014.71,33.60,5.6
2024-08-20T10:15:19+09:00,1,879,0.00,40.2423,140.0103,3.00,1014.70,33.60,5.6
2024-08-20T10:15:20+09:00,1,880,0.00,40.2423,140.0103,3.00,1014.64,33.50,5.6
2024-08-20T10:15:21+09:00,1,881,0.00,40.2423,140.0103,3.00,1014.70,33.60,5.6
2024-08-20T10:15:22+09:00,1,882,0.00,40.2423,140.0103,3.00,1014.65,33.60,5.6
2024-08-20T10:15:23+09:00,1,883,0.00,40.2423,140.0103,3.00,1014.62,33.60,5.6
2024-08-20T10:15:24+09:00,1,884,0.00,40.2423,140.0103,3.00,1014.67,33.60,5.6
2024-08-20T10:15:25+09:00,1,885,0.00,40.2423,140.0103,3.00,1014.65,33.60,5.6
2024-08-20T10:15:26+09:00,1,886,0.00,40.2423,140.0103,3.00,1014.69,33.60,5.6
2024-08-20T10:15:27+09:00,1,887,0.00,40.2423,140.0103,3.00,1014.68,33.60,5.6
2024-08-20T10:15:28+09:00,1,888,0.00,40.2423,140.0103,3.00,1014.68,33.60,5.6
2024-08-20T10:15:29+09:00,1,889,0.00,40.2423,140.0103,3.00,1014.63,33.60,5.6
2024-08-20T10:15:30+09:00,1,890,0.00,40.2423,140.0103,3.00,1014.69,33.60,5.6
2024-08-20T10:15:31+09:00,1,891,0.00,40.2423,140.0103,3.00,1014.69,33.60,5.6
2024-08-20T10:15:32+09:00,1,892,0.00,40.2423,140.0103,3.00,1014.64,33.60,5.6
2024-08-20T10:15:33+09:00,1,893,0.00,40.2423,140.0103,3.00,1014.70,33.60,5.6
2024-08-20T10:15:34+09:00,1,894,0.00,40.2423,140.0103,3.00,1014.70,33.60,5.6
2024-08-20T10:15:35+09:00,1,895,0.00,40.2423,140.0103,3.00,1014.70,33.60,5.6
2024-08-20T10:15:36+09:00,1,896,0.00,40.2423,140.0103,3.00,1014.67,33.50,5.6
2024-08-20T10:15:37+09:00,1,897,0.00,40.2423,140.0103,3.00,1014.67,33.60,5.6
2024-08-20T10:15:38+09:00,1,898,0.00,40.2423,140.0103,3.00,1014.69,33.60,5.6
2024-08-20T10:15:39+09:00,1,899,0.00,40.2423,140.0103,3.00,1014.78,33.60,5.6
2024-08-20T10:15:40+09:00,1,900,0.00,40.2423,140.0103,3.00,1014.66,33.60,5.6
2024-08-20T10:15:41+09:00,1,901,0.00,40.2423,140.0103,3.00,1014.79,33.60,5.6
2024-08-20T10:15:42+09:00,1,902,0.00,40.2423,140.0103,3.00,1014.69,33.50,5.6
2024-08-20T10:15:43+09:00,1,903,0.00,40.2423,140.0103,3.00,1014.81,33.60,5.6
2024-08-20T10:15:44+09:00,1,904,0.00,40.2423,140.0103,3.00,1014.69,33.60,5.6
2024-08-20T10:15:45+09:00,1,905,0.00,40.2423,140.0103,3.00,1014.80,33.60,5.6
2024-08-20T10:15:46+09:00,1,906,0.00,40.2423,140.0103,3.00,1014.67,33.50,5.6
2024-08-20T10:15:47+09:00,1,907,0.00,40.2423,140.0103,3.00,1014.83,33.60,5.6
2024-08-20T10:15:48+09:00,1,908,0.00,40.2423,140.0103,3.00,1014.73,33.50,5.6
2024-08-20T10:15:49+09:00,1,909,0.00,40.2423,140.0103,3.10,1014.81,33.60,5.6
2024-08-20T10:15:50+09:00,1,910,0.00,40.2423,140.0103,3.10,1014.70,33.60,5.6
2024-08-20T10:15:51+09:00,1,911,0.00,40.2423,140.0103,3.10,1014.76,33.60,5.6
2024-08-20T10:15:52+09:00,1,912,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:15:53+09:00,1,913,0.00,40.2423,140.0103,3.10,1014.77,33.60,5.6
2024-08-20T10:15:54+09:00,1,914,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:15:55+09:00,1,915,0.00,40.2423,140.0103,3.10,1014.78,33.60,5.6
2024-08-20T10:15:56+09:00,1,916,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:15:57+09:00,1,917,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:15:58+09:00,1,918,0.00,40.2423,140.0103,3.10,1014.71,33.60,5.6
2024-08-20T10:15:59+09:00,1,919,0.00,40.2423,140.0103,3.10,1014.71,33.60,5.6
2024-08-20T10:16:00+09:00,1,920,0.00,40.2423,140.0103,3.10,1014.69,33.60,5.6
2024-08-20T10:16:01+09:00,1,921,0.00,40.2423,140.0103,3.10,1014.69,33.60,5.6
2024-08-20T10:16:02+09:00,1,922,0.00,40.2423,140.0103,3.10,1014.69,33.60,5.6
2024-08-20T10:16:03+09:00,1,923,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:16:04+09:00,1,924,0.00,40.2423,140.0103,3.10,1014.73,33.60,5.6
2024-08-20T10:16:05+09:00,1,925,0.00,40.2423,140.0103,3.10,1014.70,33.60,5.6
2024-08-20T10:16:07+09:00,1,926,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:16:08+09:00,1,927,0.00,40.2423,140.0103,3.10,1014.71,33.60,5.6
2024-08-20T10:16:09+09:00,1,928,0.00,40.2423,140.0103,3.10,1014.71,33.60,5.6
2024-08-20T10:16:10+09:00,1,929,0.00,40.2423,140.0103,3.10,1014.69,33.60,5.6
2024-08-20T10:16:11+09:00,1,930,0.00,40.2423,140.0103,3.10,1014.71,33.60,5.6
2024-08-20T10:16:12+09:00,1,931,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:16:13+09:00,1,932,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:16:14+09:00,1,933,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:16:14+09:00,1,934,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:16:15+09:00,1,935,0.00,40.2423,140.0103,3.10,1014.64,33.60,5.6
2024-08-20T10:16:16+09:00,1,936,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:16:17+09:00,1,937,0.00,40.2423,140.0103,3.10,1014.65,33.60,5.6
2024-08-20T10:16:18+09:00,1,938,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:16:19+09:00,1,939,0.00,40.2423,140.0103,3.10,1014.65,33.60,5.6
2024-08-20T10:16:20+09:00,1,940,0.00,40.2423,140.0103,3.10,1014.63,33.60,5.6
2024-08-20T10:16:21+09:00,1,941,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:16:22+09:00,1,942,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:16:23+09:00,1,943,0.00,40.2423,140.0103,3.10,1014.65,33.60,5.6
2024-08-20T10:16:24+09:00,1,944,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:16:25+09:00,1,945,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:16:26+09:00,1,946,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:16:27+09:00,1,947,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:16:28+09:00,1,948,0.00,40.2423,140.0103,3.10,1014.65,33.60,5.6
2024-08-20T10:16:29+09:00,1,949,0.00,40.2423,140.0103,3.10,1014.65,33.60,5.6
2024-08-20T10:16:30+09:00,1,950,0.00,40.2423,140.0103,3.10,1014.63,33.60,5.6
2024-08-20T10:16:31+09:00,1,951,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:16:32+09:00,1,952,0.00,40.2423,140.0103,3.10,1014.65,33.60,5.6
2024-08-20T10:16:33+09:00,1,953,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:16:34+09:00,1,954,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:16:35+09:00,1,955,0.00,40.2423,140.0103,3.10,1014.64,33.60,5.6
2024-08-20T10:16:36+09:00,1,956,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:16:37+09:00,1,957,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:16:38+09:00,1,958,0.00,40.2423,140.0103,3.10,1014.63,33.60,5.6
2024-08-20T10:16:39+09:00,1,959,0.00,40.2423,140.0103,3.10,1014.63,33.60,5.6
2024-08-20T10:16:40+09:00,1,960,0.00,40.2423,140.0103,3.10,1014.70,33.60,5.6
2024-08-20T10:16:41+09:00,1,961,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:16:42+09:00,1,962,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:16:43+09:00,1,963,0.00,40.2423,140.0103,3.10,1014.69,33.60,5.6
2024-08-20T10:16:44+09:00,1,964,0.00,40.2423,140.0103,3.10,1014.64,33.60,5.6
2024-08-20T10:16:45+09:00,1,965,0.00,40.2423,140.0103,3.10,1014.64,33.60,5.6
2024-08-20T10:16:46+09:00,1,966,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:16:47+09:00,1,967,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:16:48+09:00,1,968,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:16:49+09:00,1,969,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:16:50+09:00,1,970,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:16:51+09:00,1,971,0.00,40.2423,140.0103,3.10,1014.65,33.60,5.6
2024-08-20T10:16:52+09:00,1,972,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:16:53+09:00,1,973,0.00,40.2423,140.0103,3.10,1014.78,33.60,5.6
2024-08-20T10:16:54+09:00,1,974,0.00,40.2423,140.0103,3.10,1014.76,33.60,5.6
2024-08-20T10:16:55+09:00,1,975,0.00,40.2423,140.0103,3.10,1014.78,33.60,5.6
2024-08-20T10:16:56+09:00,1,976,0.00,40.2423,140.0103,3.10,1014.80,33.60,5.6
2024-08-20T10:16:57+09:00,1,977,0.00,40.2423,140.0103,3.10,1014.73,33.60,5.6
2024-08-20T10:16:58+09:00,1,978,0.00,40.2423,140.0103,3.10,1014.66,33.60,5.6
2024-08-20T10:16:59+09:00,1,979,0.00,40.2423,140.0103,3.10,1014.77,33.70,5.6
2024-08-20T10:17:00+09:00,1,980,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:17:01+09:00,1,981,0.00,40.2423,140.0103,3.10,1014.77,33.60,5.6
2024-08-20T10:17:02+09:00,1,982,0.00,40.2423,140.0103,3.10,1014.60,33.60,5.6
2024-08-20T10:17:03+09:00,1,983,0.00,40.2423,140.0103,3.10,1014.74,33.60,5.6
2024-08-20T10:17:04+09:00,1,984,0.00,40.2423,140.0103,3.10,1014.70,33.60,5.6
2024-08-20T10:17:05+09:00,1,985,0.00,40.2423,140.0103,3.10,1014.77,33.60,5.6
2024-08-20T10:17:06+09:00,1,986,0.00,40.2423,140.0103,3.10,1014.64,33.60,5.6
2024-08-20T10:17:07+09:00,1,987,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:17:08+09:00,1,988,0.00,40.2423,140.0103,3.10,1014.69,33.60,5.6
2024-08-20T10:17:09+09:00,1,989,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:17:10+09:00,1,990,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:17:11+09:00,1,991,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:17:12+09:00,1,992,0.00,40.2423,140.0103,3.10,1014.65,33.60,5.6
2024-08-20T10:17:13+09:00,1,993,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:17:14+09:00,1,994,0.00,40.2423,140.0103,3.10,1014.70,33.60,5.6
2024-08-20T10:17:15+09:00,1,995,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:17:16+09:00,1,996,0.00,40.2423,140.0103,3.10,1014.62,33.60,5.6
2024-08-20T10:17:17+09:00,1,997,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
2024-08-20T10:17:18+09:00,1,998,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:17:19+09:00,1,999,0.00,40.2423,140.0103,3.10,1014.67,33.60,5.6
2024-08-20T10:17:20+09:00,1,1000,0.00,40.2423,140.0103,3.10,1014.68,33.60,5.6
